	stat	logfc	pval	qval	initial_mean	final_mean	initial_mean_ori	final_mean_ori
ENSMUSG00000031618_LINE1619_Nr3c2_I	-0.048288196922350736	0.10368947387964694	0.009013421441526313	0.011504249849254895	0.5032511146049875	0.46765712390109754	0.09457186	-0.058802117
ENSMUSG00000002325_LINE1495_Irf9_D	-0.04739491482947896	0.11514025643779398	0.010371859948617723	0.013207158112141727	0.48458006810912646	0.446642089980738	-0.014172333	-0.18256189
ENSMUSG00000061894_LINE719_Zscan20_D	-0.0467545766958725	0.10077525585372514	0.011454770854908244	0.014552098172319332	0.5147693603924988	0.4793640877035637	0.13787426	-0.014105923
ENSMUSG00000009406_LINE1014_Elk1_D	0.045360361616943935	0.14046606447769291	0.014165789801608866	0.017954314981108912	0.4914635140081022	0.5427437472456645	-0.016853709	0.20590803
ENSMUSG00000028890_LINE392_Mtf1_D	-0.04520883134007704	0.1022826157154711	0.014492098974066003	0.018325275964886246	0.5206606743509032	0.4843411564411268	0.0876564	-0.058349255
ENSMUSG00000057098_LINE155_Ebf1_D	-0.044323261707280306	0.07900546784957643	0.016534856286154854	0.020859946009153692	0.4898395775270243	0.46320314802150275	0.001808921	-0.10748991
ENSMUSG00000031860_LINE1278_Pbx4_I	0.04364173205710857	0.10608594274658487	0.01827494384541612	0.022948950220626232	0.4634015517115945	0.4995240970288379	-0.08496642	0.068433754
ENSMUSG00000034673_LINE1290_Pbx2_I	0.04364173205710857	0.10608594274658487	0.01827494384541612	0.022948950220626232	0.4634015517115945	0.4995240970288379	-0.08496642	0.068433754
XP_0027269251_LINE1938_Nfil3_I_N4	0.04281924361984039	0.08007448822065975	0.020586615779703873	0.025792426666525543	0.4787351769607852	0.5066285726208	-0.014279392	0.121727705
ENSMUSG00000061079_LINE713_Zfp143_I	0.042456788073532745	0.08978989223191733	0.02168369763479365	0.027104622043492062	0.48774150609929695	0.5197040682702612	-0.0024604797	0.12505649
ENSMUSG00000008398_LINE1009_Elk3_D_N2	0.04137766307389314	0.12975022453061633	0.025256381008705486	0.03149823260811096	0.4932216081344192	0.5405769058480258	-0.010515601	0.19590029
ENSMUSG00000037169_LINE121_Mycn_D	0.0403066004315153	0.10480877313153365	0.029294978897053927	0.036451514837658426	0.48419352404290805	0.5214319178082547	0.0027855667	0.17604561
ENSMUSG00000001504_LINE1148_Irx2_D	-0.03975011447625994	0.11931743314917162	0.03160433961560867	0.03923545578703127	0.4822860763322959	0.4432099396639306	0.038584154	-0.14494252
ENSMUSG00000019947_LINE15_Arid5b_D	-0.0384567121233464	0.1145679652252956	0.03758156659108599	0.0465498949821406	0.46437805634418083	0.42816350023829497	-0.029164001	-0.18188787
ENSMUSG00000044807_LINE521_Zfp354c_I	0.03783222572023891	0.06428009243450701	0.040795886323276166	0.05041668491198528	0.4856482503269574	0.5082315070639472	-0.06245751	0.034557942
ENSMUSG00000000282_LINE38_Mnt_D	-0.037111848281588575	0.05072114528958061	0.04479009709991039	0.05522760841504788	0.4884667359630369	0.4712465130977216	0.04552062	-0.01118285
ENSMUSG00000045991_LINE2158_Onecut2_I_N5	0.03666420814939281	0.1557190489916032	0.04743445410278934	0.058356156853318714	0.44194015868587117	0.49345080360052573	-0.12955327	0.111699425
ENSMUSG00000002996_LINE1704_Hbp1_D	0.0366384465498879	0.1245164561260583	0.047590547502953696	0.058416325200697665	0.45606976317485287	0.4980823596849507	-0.13028458	0.064624965
ENSMUSG00000048763_LINE1367_Hoxb3_D	-0.03661557148655491	0.2253803926530832	0.04772951250434923	0.058455245651394004	0.5333053290785508	0.45472678720426035	0.17717418	-0.25899345
ENSMUSG00000066772_LINE1408_Obox3_D	-0.035939518918464954	0.08212771532739753	0.05199303279322564	0.0635340871576412	0.5217813667004135	0.4923543994952031	0.17932579	0.045987528
ENSMUSG00000003382_LINE1003_Etv3_D	0.03567936702218334	0.11511861975869736	0.05371640802804183	0.06549315967624787	0.4910822888624338	0.5327042344170897	0.01435965	0.19711581
ENSMUSG00000056216_LINE244_Cebpg_D	0.03433041652977444	0.06650938595332122	0.06343398514910895	0.07716857568362584	0.4926602158712148	0.5163757019437548	0.10242313	0.2134774
ENSMUSG00000035397_LINE2773_Klf16_I_N3	0.03413831212857523	0.05425324965414359	0.06492927190673164	0.07846220219327882	0.46911920168466	0.4874797781197823	-0.07828416	-0.0015877031
ENSMUSG00000020653_LINE897_Klf11_I_N3	0.03413831212857523	0.05425324965414359	0.06492927190673164	0.07846220219327882	0.46911920168466	0.4874797781197823	-0.07828416	-0.0015877031
ENSMUSG00000052040_LINE1535_Klf13_I_N3	0.03413831212857523	0.05425324965414359	0.06492927190673164	0.07846220219327882	0.46911920168466	0.4874797781197823	-0.07828416	-0.0015877031
ENSMUSG00000031393_LINE1517_Mecp2_D	-0.033467569618025876	0.0877835678771518	0.07037965796243816	0.08486042829541768	0.5023493031673839	0.4721039200617773	0.07738746	-0.041965097
ENSMUSG00000063889_LINE256_Crem_D	0.03278893896735214	0.09437904986694311	0.07627037522535583	0.09176016445434643	0.4643295544723875	0.4963969839924739	-0.07696989	0.069124326
ENSMUSG00000016087_LINE1018_Fli1_D	0.03249697758433224	0.12729470249350497	0.07892544778496545	0.09474530626168759	0.48347768458723356	0.5289978614718928	-0.021258013	0.18032351
ENSMUSG00000035529_LINE447_Prdm4_I	-0.0317567938621784	0.07840389067993431	0.08599441569133194	0.1030043001137932	0.5018755735183005	0.4747998567456679	0.06163326	-0.06041775
ENSMUSG00000027109_LINE1055_Sp3_I_N13	-0.03082670596807065	0.06619487776530347	0.09559247317888164	0.11424977605809318	0.4966983595232966	0.47397491749490633	-0.009802384	-0.08976602
ENSMUSG00000028023_LINE1243_Pitx2_D	-0.03070706300576349	0.09471665886851854	0.09688707398166835	0.11529138716159223	0.5222232555660716	0.48840373906638984	0.15047498	0.001896648
ENSMUSG00000037174_LINE1031_Elf2_D	0.030713923230702565	0.1083142367609594	0.09681246587693614	0.11529138716159223	0.49419792778003824	0.5335091885391333	0.008123984	0.17715082
ENSMUSG00000022383_LINE1603_Ppara_I	0.030055161588272348	0.07474539754259778	0.1041890199446364	0.12371027422620227	0.49622273234875985	0.5231412063205689	0.012689937	0.1255743
ENSMUSG00000020679_LINE1186_Hnf1b_D	0.029554871681272174	0.03647586293909652	0.11008378423165545	0.13042535305707004	0.49160285264919756	0.5044466299186021	0.016158272	0.074062414
ENSMUSG00000042372_LINE982_Dmrt3_I	-0.029498706069811798	0.051202507732174656	0.11076169204633428	0.13094386586822598	0.4767828145276076	0.45980944845458466	0.015286188	-0.06505482
ENSMUSG00000024215_LINE1021_Spdef_D_N2	0.029417206541498205	0.09827918490809825	0.11175122927099405	0.13182774881535012	0.48099610284854233	0.5156092839373788	-0.029392451	0.12981212
ENSMUSG00000040732_LINE1032_Erg_D_N1	0.029353442708208992	0.12355118580083849	0.11253027605334796	0.1324600441664679	0.4881508449242664	0.5326920807823525	0.0003348442	0.18998635
ENSMUSG00000027104_LINE197_Atf2_D	0.029117994106857423	0.10722192273851115	0.11544404369833529	0.13559699098188088	0.4401399357388538	0.47486915749150477	-0.13196848	0.04356957
ENSMUSG00000005698_LINE295_Ctcf_D	0.028542340513050397	0.22445305688526915	0.12281773173819827	0.1439476640802539	0.4456706426156085	0.5223756116391174	0.096976556	0.8265721
ENSMUSG00000051367_LINE1380_Six1_D	0.028150960343934522	0.07245815997771388	0.12803751011528133	0.14974343994169168	0.4431717907278109	0.46651321294517695	-0.13088287	-0.018570425
ENSMUSG00000029127_LINE394_Zbtb49_I	-0.02766937905670959	0.04622206521075304	0.13469498454899478	0.15719221965567914	0.4943596546450872	0.4784567444598523	0.011728952	-0.05788175
ENSMUSG00000026222_LINE1678_Sp100_D	0.026640163158675484	0.019017923669543177	0.14981631881592097	0.17446558494589087	0.47518790670304234	0.48162610213802565	0.03229318	0.06052563
ENSMUSG00000018973_LINE1182_Hoxb1_I	0.026547396974278985	0.04630151591472692	0.15124042316424463	0.17574846615034823	0.43574267701737335	0.4502802731360586	-0.1379037	-0.07671725
ENSMUSG00000025958_LINE192_Creb1_D	0.02640517178964439	0.07975017389428742	0.15344378484242613	0.17792949518962178	0.4611495764266112	0.4879273703989026	-0.11219085	0.02681601
ENSMUSG00000022389_LINE183_Tef_D	-0.026040953132198588	0.063165833201107	0.15919745197918744	0.18420936587825298	0.4921999970468876	0.47068646692425997	0.070328385	-0.01834481
ENSMUSG00000030753_LINE1815_Prkrir_I	-0.024833547123088072	0.0571793178508434	0.1794395158327683	0.20680396708312498	0.4972091552411779	0.4774997465595042	0.028265666	-0.06715218
ENSMUSG00000028901_LINE1679_Gmeb1_D	0.02483106134528749	0.06046031313641573	0.17948307601893232	0.20680396708312498	0.4640368251384509	0.4843248560635771	-0.06761299	0.0062403786
ENSMUSG00000012350_LINE1015_Ehf_D_N2	-0.024379024961904295	0.0014266569284018408	0.1875356988020372	0.2156264891289246	0.49815221888095496	0.49764996405128	0.04485293	0.04751732
ENSMUSG00000041583_LINE1343_Obox6_D	-0.024087169860757977	0.07952865248436519	0.19287458937229235	0.22129821306926176	0.5173377311956929	0.48905491420132957	0.1411069	0.009299896
ENSMUSG00000022528_LINE77_Hes1_D	0.023649281696436937	0.009391333512516276	0.20109295248288458	0.23024298130918508	0.49647775798827726	0.49978546783606614	0.0673438	0.09118397
ENSMUSG00000022641_LINE1712_Bbx_D	0.02343474213668991	0.09927837961558914	0.20521142570353257	0.23446588471367977	0.45003457701435756	0.48280629348181386	-0.08998245	0.06665799
ENSMUSG00000048481_LINE1557_Mypop_D	-0.02243364222719753	0.06095578850021045	0.2252402183078555	0.2568115459786219	0.49652940325880107	0.47557368175865394	0.062214237	-0.029409282
ENSMUSG00000029238_LINE96_Clock_D	0.022113848998222146	0.06365024167058655	0.23192307339860554	0.2638790709858873	0.48133954718783994	0.5035022527863618	-0.0070135333	0.112584785
ENSMUSG00000009097_LINE1791_Tbx1_D	0.021795778506558942	0.02668964230820359	0.23870830093228482	0.2710333833501984	0.4684047407566169	0.4773375297154321	-0.079626225	-0.042240385
ENSMUSG00000032744_LINE111_Heyl_I	0.020777151849125715	0.06342979498668236	0.26137586981652894	0.29492722370602126	0.4799205165534348	0.501940982781164	-0.023120247	0.09043854
ENSMUSG00000019789_LINE59_Hey2_D	0.020777151849125715	0.06342979498668236	0.26137586981652894	0.29492722370602126	0.4799205165534348	0.501940982781164	-0.023120247	0.09043854
ENSMUSG00000040289_LINE132_Hey1_I	0.020777151849125715	0.06342979498668236	0.26137586981652894	0.29492722370602126	0.4799205165534348	0.501940982781164	-0.023120247	0.09043854
ENSMUSG00000024137_LINE2393_E4f1_I	0.020568009407708025	0.038365238775224325	0.26620817693543436	0.299759207499611	0.4814567171482772	0.4947012297945313	-0.026342226	0.035806783
ENSMUSG00000002578_LINE762_Ikzf4_I_N3	-0.02024346588235905	0.00042574010588157437	0.27382790019257197	0.30518651452955364	0.4682220846042053	0.46808098182286134	-0.04279898	-0.044022985
ENSMUSG00000018654_LINE316_Ikzf1_I	-0.02024346588235905	0.00042574010588157437	0.27382790019257197	0.30518651452955364	0.4682220846042053	0.46808098182286134	-0.04279898	-0.044022985
ENSMUSG00000032402_LINE1698_Smad3_D	0.020271342314859542	0.0527708743714667	0.27316761986584703	0.30518651452955364	0.47882441348190163	0.4970356593517465	-0.009032772	0.08293526
ENSMUSG00000024563_LINE7358_Smad2_I_N1	0.020271342314859542	0.0527708743714667	0.27316761986584703	0.30518651452955364	0.47882441348190163	0.4970356593517465	-0.009032772	0.08293526
ENSMUSG00000027796_LINE17891_Smad9_I_N1	0.020271342314859542	0.0527708743714667	0.27316761986584703	0.30518651452955364	0.47882441348190163	0.4970356593517465	-0.009032772	0.08293526
ENSMUSG00000046873_LINE1387_Mbtps2_I_N16	-0.02008968451642659	0.0266011005023523	0.27748994916557895	0.3086367801943684	0.4971899516652849	0.5066285112653117	0.033251114	0.08584412
ENSMUSG00000027186_LINE1024_Elf5_D_N2	-0.018702219802927272	0.0041381373663384735	0.31203541745198826	0.3463529582715552	0.5018185824583479	0.5032887587480457	0.046579372	0.058720503
ENSMUSG00000055991_LINE656_Zkscan5_D	0.0181095074979052	0.05915922824384328	0.3276217096950802	0.36291429224353394	0.453694378144462	0.4731038880615379	-0.16393203	-0.08448864
ENSMUSG00000025369_LINE1534_Smarcc2_I	0.017491865850589764	0.052103763763532894	0.3443916699684081	0.38071695767298663	0.4929864556355306	0.5114841180008971	0.016023891	0.1103302
ENSMUSG00000032419_LINE7580_Tbx18_I_N1	-0.016589403330253088	0.012519599821009276	0.36986088921604543	0.40722057499544395	0.4808988114822455	0.4766572588142782	-0.01697174	-0.035483822
ENSMUSG00000027868_LINE7567_Tbx15_I_N1	-0.016589403330253088	0.012519599821009276	0.36986088921604543	0.40722057499544395	0.4808988114822455	0.4766572588142782	-0.01697174	-0.035483822
ENSMUSG00000038705_LINE1680_Gmeb2_D	0.016517183490055962	0.06518503559802304	0.3719484216123804	0.40869332616682924	0.4621073667326695	0.48392775188561177	-0.098428205	-0.012458247
ENSMUSG00000042745_LINE133_Id1_I	-0.016448363182534	0.005291436157787777	0.3739444692998294	0.4092364172056365	0.48569839805602	0.48751983114131503	-0.021028152	-0.003194972
ENSMUSG00000020644_LINE69_Id2_D	-0.016448363182534	0.005291436157787777	0.3739444692998294	0.4092364172056365	0.48569839805602	0.48751983114131503	-0.021028152	-0.003194972
ENSMUSG00000031870_LINE6829_Pgr_I_N9	-0.01626636105498344	0.02224691801758012	0.37925505683548444	0.41421644484035874	0.46622588831022127	0.45893863067217083	-0.031259555	-0.061468545
ENSMUSG00000021264_LINE330_Yy1_I	-0.015994640738111722	0.02794782191039343	0.3872692931240894	0.42212352950525744	0.503840139951087	0.5138912681573192	0.06727097	0.1176108
ENSMUSG00000019817_LINE320_Plagl1_D	-0.014839015233835165	0.060268073328762675	0.4224914357480595	0.45959647202134213	0.5262097091908385	0.5042711666594989	0.11732603	0.018760217
ENSMUSG00000026077_LINE84_Npas2_D	-0.014671162406142017	0.026036556994422286	0.4277590149984922	0.4643997274386021	0.4944159013941063	0.485394276097953	0.034877986	0.0054322495
ENSMUSG00000024220_LINE358_Zfp523_I	-0.014357293613036396	0.01120125736712555	0.43771078052369394	0.47425919559724294	0.4983632608154256	0.4944315503603991	0.026594603	0.021975672
ENSMUSG00000029475_LINE974_Kdm2b_I	-0.014313205769141524	0.07738509192765794	0.4391192501300528	0.47484125262079124	0.48186110492117756	0.45617314051004565	0.059251994	-0.05153524
ENSMUSG00000051184_LINE606_Zfp524_I	-0.014202163294440021	0.05823206323451962	0.4426782179815817	0.4777418392078456	0.4922051823580242	0.47233812657781055	0.038012046	-0.03669735
ENSMUSG00000020232_LINE1710_Hmg20b_D	-0.01337500646513996	0.12757920898730354	0.46970228703365036	0.5059046372200384	0.5225642745582204	0.47749129052453504	0.10251619	-0.13970374
ENSMUSG00000023027_LINE185_Atf1_D_N1	0.012461293778309098	0.05855636774315137	0.50058450744194	0.5381036618458724	0.45149604889192846	0.4706126641504813	-0.07065667	0.01462971
ENSMUSG00000021540_LINE17865_Smad5_I_N1	-0.011741421308629912	0.01978091408312825	0.5256525892007708	0.562798613202487	0.5107881603698102	0.5036963192459379	0.027485723	0.0018988503
ENSMUSG00000021514_LINE335_Zfp369_I	-0.011654539225692125	0.01594859365657946	0.528720899008575	0.562798613202487	0.47342631462970747	0.46811160122851586	-0.07162171	-0.08763502
ENSMUSG00000031681_LINE7378_Smad1_I_N1	-0.011741421308629912	0.01978091408312825	0.5256525892007708	0.562798613202487	0.5107881603698102	0.5036963192459379	0.027485723	0.0018988503
ENSMUSG00000058638_LINE686_Zfp110_I	-0.011654539225692125	0.01594859365657946	0.528720899008575	0.562798613202487	0.47342631462970747	0.46811160122851586	-0.07162171	-0.08763502
ENSMUSG00000056749_LINE248_Nfil3_D	0.011691075951850411	0.0687140754290564	0.5274294659812455	0.562798613202487	0.47542735471818326	0.49910720557096055	-0.003120602	0.099184036
ENSMUSG00000066798_LINE756_Zbtb6_I	-0.011346554046031668	0.01604456774935065	0.5396705556989636	0.5733342160934408	0.4644371953207714	0.46974297727770226	-0.09500852	-0.06452089
ENSMUSG00000005774_LINE1663_Rfx5_I	0.010859327525953663	0.05952150799906763	0.5572213162292374	0.5896808103785134	0.5046576725517623	0.5263350889053837	0.06734094	0.15415655
ENSMUSG00000042472_LINE500_Zfp410_D	0.01088834978064995	0.02885576638095298	0.5561681496854456	0.5896808103785134	0.45685079541585755	0.4662824229609109	-0.10513573	-0.06015312
ENSMUSG00000025408_LINE538_Ddit3_I	-0.010298105767420065	0.00624585007720528	0.5777756810855117	0.6102475701387672	0.4719434814224464	0.469861516672935	-0.0038736684	-0.0102325305
ENSMUSG00000030199_LINE1026_Etv6_D	0.010003973901285263	0.06684777908026168	0.5886886190964256	0.6205711748695395	0.4894236053182894	0.5131090723618452	0.037690517	0.12987107
ENSMUSG00000050240_LINE593_Hic2_I	0.009294513310306129	0.0369592857414286	0.6153948293196584	0.6474285725600977	0.4826666255733914	0.47020567644692385	0.021604342	-0.033479054
ENSMUSG00000031103_LINE1027_Elf4_D	0.009264347639704488	0.07784006404400594	0.6165420718508086	0.6474285725600977	0.49056470043542544	0.5183143587319793	0.023326747	0.13734329
ENSMUSG00000003949_LINE173_Hlf_D	0.009007592195283926	0.005188138564360705	0.6263445209953691	0.6564572383509156	0.4985320197187079	0.4967065498345479	0.11446838	0.11707372
ENSMUSG00000038415_LINE1071_Foxq1_I	0.00896204810449098	0.005029700343784638	0.6280902882960444	0.6570234301753247	0.5102264279539498	0.5120432703223612	0.106359355	0.11883283
ENSMUSG00000038560_LINE471_Sp6_I	0.007873596438812289	0.0016725574503387108	0.6704127480639772	0.6999520070782903	0.484237000966395	0.48481031626415594	-0.045094647	-0.049218275
ENSMUSG00000000690_LINE1141_Hoxb6_D	0.007190823774741317	0.08645333351682817	0.6975161703662099	0.7268571947410792	0.4805110567630676	0.4519806172488772	0.006683624	-0.13243684
ENSMUSG00000040841_LINE5790_Six5_I_N4	0.007066691819179257	0.010643127234936817	0.7024866945560091	0.7306397872767652	0.45104782105958235	0.44765906955439994	-0.08070968	-0.092063375
ENSMUSG00000038342_LINE128_Mlxip_D	-0.006382402339158024	0.000490147591354305	0.7301108122826434	0.7564836363004575	0.49527085012590005	0.4950992163309362	0.03061103	0.0496306
ENSMUSG00000044224_LINE513_Dnajc21_D	0.00639281535229328	0.023053668669028114	0.7296877075584747	0.7564836363004575	0.4946444231050192	0.4866445023669399	0.009819558	-0.038203664
ENSMUSG00000059436_LINE156_Max_D_N3	-0.0062707692422168835	0.02135014577846065	0.7346518574704077	0.7597443307805924	0.49060264963831735	0.4980660532759999	0.04664878	0.08007322
ENSMUSG00000057156_LINE1393_Homez_D	-0.005915545904325376	0.021390997459453005	0.7491628558036383	0.7732836295700433	0.41715472924093294	0.41086798158619675	-0.0057581253	-0.04013235
ENSMUSG00000031734_LINE1274_Irx3_D_N2	0.00517749087032431	0.028135442365596588	0.7795926369953186	0.803171998416727	0.4902734691895371	0.4806116533165737	0.063839614	0.017504329
ENSMUSG00000034460_LINE1286_Six4_D	-0.004190205319554721	0.04523153412556988	0.8208239291965808	0.8440547951172387	0.44703815982408474	0.4329313437410009	-0.113903604	-0.17742169
ENSMUSG00000030380_LINE406_Mzf1_D_N2	-0.004098464164089579	0.00024722138634863125	0.8246824090656593	0.8464254480994055	0.4811182421494041	0.48120240777881185	-0.027824597	-0.026593203
ENSMUSG00000054931_LINE639_Zkscan4_I	0.0037182254938187297	0.003926302799225296	0.8407187918373992	0.8584983686102257	0.4947095184692229	0.49333781602479654	0.04554487	0.039770704
ENSMUSG00000021327_LINE332_Zkscan3_I	0.0037182254938187297	0.003926302799225296	0.8407187918373992	0.8584983686102257	0.4947095184692229	0.49333781602479654	0.04554487	0.039770704
ENSMUSG00000076431_LINE1772_Sox4_D	-0.0037075295335717933	0.035396910673439905	0.8411708786015789	0.8584983686102257	0.4896356043122353	0.5020459208526233	0.054755494	0.12044045
ENSMUSG00000001988_LINE41_Npas1_I	0.0031793231839382886	0.0068420779856301385	0.8635588157904243	0.8764237515936336	0.4673966853775623	0.46966614846125154	-0.05422581	-0.046940386
ENSMUSG00000021010_LINE71_Npas3_I	0.0031793231839382886	0.0068420779856301385	0.8635588157904243	0.8764237515936336	0.4673966853775623	0.46966614846125154	-0.05422581	-0.046940386
ENSMUSG00000019913_LINE60_Sim1_I	0.0031793231839382886	0.0068420779856301385	0.8635588157904243	0.8764237515936336	0.4673966853775623	0.46966614846125154	-0.05422581	-0.046940386
ENSMUSG00000021575_LINE74_Ahrr_I	-0.0030016753310301886	0.02995461031668357	0.8711140027626734	0.8808110046487143	0.4803409256860913	0.47026496508397886	-0.044254422	-0.066110566
ENSMUSG00000019256_LINE58_Ahr_I	-0.0030016753310301886	0.02995461031668357	0.8711140027626734	0.8808110046487143	0.4803409256860913	0.47026496508397886	-0.044254422	-0.066110566
ENSMUSG00000023333_LINE1127_Gcm1_D	0.0021236186569077017	0.030129702342234107	0.9086166187635173	0.9170297356039202	0.4626165029075277	0.4725905645769017	-0.05945109	-0.008196301
ENSMUSG00000039164_LINE1505_Naif1_I	-0.0017097606115242126	0.00566429745399201	0.9263689783237273	0.9332182868510747	0.4884752151253318	0.48652194278823907	0.056749754	0.042532124
ENSMUSG00000005893_LINE1577_Nr2c2_I	-0.001659873922775232	0.03344673432993505	0.9285115121711238	0.9336508747846171	0.4965813744316059	0.5084629042044435	-0.008825326	0.04868399
ENSMUSG00000028940_LINE94_Hes2_D	-0.001394200373646775	0.0047881748449106806	0.9399300128836661	0.9433920018813959	0.48884927915441706	0.4905076654575786	0.017133089	0.017930176
ENSMUSG00000056501_LINE246_Cebpb_D_N3	0.0005988307940559737	0.00351451625493475	0.9741791008704345	0.975670088856341	0.5120011378220706	0.5107310504823565	0.19028276	0.19059122
ENSMUSG00000060397_LINE708_Zfp128_D	-0.0005642411879181872	0.011323182307879655	0.975670088856341	0.975670088856341	0.47687163788421194	0.4807079493533604	0.019614644	0.033402123
